student_id,date,age,gender,country,grade,mood,stress_level,sleep_hours,screen_time_hours,used_ai_today,ai_tool,journaled_today,meditated_today,exercised_today,social_interaction_rating,support_feeling
S0902,1/28/2025,14,Male,UK,11th,9,2,6.9,6.6,FALSE,None,FALSE,TRUE,FALSE,9,9
S0902,1/29/2025,14,Male,UK,11th,3,7,7.9,6.4,TRUE,Phind,FALSE,TRUE,FALSE,6,7
S0902,1/30/2025,14,Male,UK,11th,6,3,7.6,7.1,TRUE,EduChat,TRUE,FALSE,FALSE,7,8
S0903,1/1/2025,15,Other,UK,10th,8,1,3.8,8,TRUE,Phind,FALSE,FALSE,TRUE,4,6
S0903,1/2/2025,15,Other,UK,10th,4,6,6.6,5.1,FALSE,None,TRUE,FALSE,FALSE,3,7
S0903,1/3/2025,15,Other,UK,10th,5,6,5.5,8.6,TRUE,Gemini,FALSE,FALSE,TRUE,4,5
S0903,1/4/2025,15,Other,UK,10th,4,6,7.8,6.4,TRUE,Notion AI,TRUE,FALSE,TRUE,6,7
S0903,1/5/2025,15,Other,UK,10th,9,2,5.8,12,FALSE,None,TRUE,FALSE,FALSE,3,8
S0903,1/6/2025,15,Other,UK,10th,8,1,8.4,9.8,TRUE,ChatGPT,FALSE,FALSE,TRUE,3,5
S0903,1/7/2025,15,Other,UK,10th,8,2,6.9,6.9,FALSE,None,FALSE,FALSE,FALSE,4,6
S0903,1/8/2025,15,Other,UK,10th,3,7,6.7,9.7,FALSE,None,TRUE,TRUE,FALSE,3,4
S0903,1/9/2025,15,Other,UK,10th,3,8,6.2,9.7,TRUE,EduChat,TRUE,TRUE,FALSE,4,6
S0903,1/10/2025,15,Other,UK,10th,5,4,5.6,5.3,TRUE,Grammarly,TRUE,FALSE,FALSE,3,4
S0903,1/11/2025,15,Other,UK,10th,8,3,7.1,6.8,FALSE,None,FALSE,TRUE,FALSE,3,4
S0903,1/12/2025,15,Other,UK,10th,8,2,8.3,5.7,FALSE,None,FALSE,FALSE,FALSE,5,6
S0903,1/13/2025,15,Other,UK,10th,7,4,5,7.2,TRUE,Phind,FALSE,FALSE,FALSE,8,4
S0903,1/14/2025,15,Other,UK,10th,3,7,6,7.8,TRUE,Grammarly,FALSE,TRUE,FALSE,4,8
S0903,1/15/2025,15,Other,UK,10th,4,7,3.5,6.9,TRUE,Grammarly,TRUE,TRUE,TRUE,3,6
S0903,1/16/2025,15,Other,UK,10th,5,5,4.7,7.7,TRUE,Grammarly,FALSE,FALSE,TRUE,8,6
S0903,1/17/2025,15,Other,UK,10th,4,5,4.2,9.4,TRUE,Notion AI,TRUE,FALSE,FALSE,8,7
S0903,1/18/2025,15,Other,UK,10th,5,6,9.2,3.5,TRUE,EduChat,FALSE,TRUE,TRUE,7,6
S0903,1/19/2025,15,Other,UK,10th,6,5,6.7,2.8,FALSE,None,FALSE,FALSE,FALSE,6,4
S0903,1/20/2025,15,Other,UK,10th,5,5,4.6,4.7,FALSE,None,TRUE,TRUE,FALSE,5,8
S0903,1/21/2025,15,Other,UK,10th,9,1,7.6,5.2,TRUE,Phind,TRUE,FALSE,FALSE,4,9
S0903,1/22/2025,15,Other,UK,10th,8,1,7.1,8.4,TRUE,Grammarly,FALSE,FALSE,FALSE,6,8
S0903,1/23/2025,15,Other,UK,10th,9,1,5.8,9.2,FALSE,None,FALSE,FALSE,FALSE,5,8
S0903,1/24/2025,15,Other,UK,10th,6,3,4.2,12.3,TRUE,Gemini,FALSE,FALSE,FALSE,7,8
S0903,1/25/2025,15,Other,UK,10th,6,5,6.7,6.7,TRUE,Phind,FALSE,TRUE,FALSE,7,5
S0903,1/26/2025,15,Other,UK,10th,4,6,6.2,10.7,TRUE,ChatGPT,FALSE,FALSE,TRUE,8,9
S0903,1/27/2025,15,Other,UK,10th,5,6,7.1,11.2,FALSE,None,TRUE,TRUE,FALSE,6,8
S0903,1/28/2025,15,Other,UK,10th,9,1,6.2,8.2,TRUE,ChatGPT,TRUE,FALSE,FALSE,7,9
S0903,1/29/2025,15,Other,UK,10th,8,1,8.6,8.5,TRUE,Gemini,FALSE,FALSE,FALSE,3,8
S0903,1/30/2025,15,Other,UK,10th,5,6,7.3,4.8,TRUE,Gemini,FALSE,FALSE,FALSE,9,9
S0904,1/1/2025,16,Female,India,12th,5,4,9.2,4.4,TRUE,Notion AI,FALSE,FALSE,TRUE,8,5
S0904,1/2/2025,16,Female,India,12th,8,1,6.8,4.6,FALSE,None,FALSE,TRUE,FALSE,6,4
S0904,1/3/2025,16,Female,India,12th,5,5,7.6,9.4,FALSE,None,TRUE,FALSE,TRUE,3,6
S0904,1/4/2025,16,Female,India,12th,8,2,8.1,4.5,FALSE,None,FALSE,FALSE,TRUE,8,4
S0904,1/5/2025,16,Female,India,12th,8,3,5.4,5.4,TRUE,Gemini,TRUE,FALSE,TRUE,5,4
S0904,1/6/2025,16,Female,India,12th,3,8,6.5,8.1,TRUE,Grammarly,TRUE,FALSE,FALSE,7,8
S0904,1/7/2025,16,Female,India,12th,8,3,6.2,5,TRUE,Grammarly,TRUE,FALSE,FALSE,3,6
S0904,1/8/2025,16,Female,India,12th,4,7,6.4,9.8,FALSE,None,TRUE,TRUE,TRUE,3,5
S0904,1/9/2025,16,Female,India,12th,6,3,4.2,6,TRUE,Grammarly,TRUE,TRUE,FALSE,7,8
S0904,1/10/2025,16,Female,India,12th,6,5,5.2,6.7,TRUE,Gemini,FALSE,FALSE,TRUE,5,7
S0904,1/11/2025,16,Female,India,12th,4,5,8.8,5.2,FALSE,None,FALSE,TRUE,TRUE,7,8
S0904,1/12/2025,16,Female,India,12th,3,7,7.1,4.2,TRUE,Gemini,FALSE,FALSE,FALSE,9,6
S0904,1/13/2025,16,Female,India,12th,3,8,6,6.2,TRUE,Phind,FALSE,FALSE,FALSE,9,5
S0904,1/14/2025,16,Female,India,12th,9,1,9.5,7.4,FALSE,None,FALSE,TRUE,FALSE,7,8
S0904,1/15/2025,16,Female,India,12th,6,5,6.5,3.1,TRUE,Grammarly,FALSE,FALSE,FALSE,5,9
S0904,1/16/2025,16,Female,India,12th,3,7,4.5,1.4,FALSE,None,TRUE,FALSE,FALSE,8,8
S0904,1/17/2025,16,Female,India,12th,5,4,5.9,6.1,TRUE,Phind,FALSE,FALSE,FALSE,6,4
S0904,1/18/2025,16,Female,India,12th,3,6,5.5,5.5,TRUE,ChatGPT,TRUE,FALSE,FALSE,7,4
S0904,1/19/2025,16,Female,India,12th,9,2,7,8.7,FALSE,None,TRUE,FALSE,FALSE,5,9
S0904,1/20/2025,16,Female,India,12th,3,7,6.9,7.3,FALSE,None,FALSE,TRUE,TRUE,3,7
S0904,1/21/2025,16,Female,India,12th,6,5,4.2,8.2,FALSE,None,FALSE,TRUE,TRUE,8,5
S0904,1/22/2025,16,Female,India,12th,7,4,4.8,7.1,FALSE,None,FALSE,FALSE,TRUE,4,7
S0904,1/23/2025,16,Female,India,12th,6,5,6.8,6.1,FALSE,None,FALSE,FALSE,FALSE,7,8
S0904,1/24/2025,16,Female,India,12th,5,5,4.8,6.5,FALSE,None,TRUE,TRUE,TRUE,5,5
S0904,1/25/2025,16,Female,India,12th,4,6,5.8,5.3,FALSE,None,TRUE,FALSE,TRUE,9,8
S0904,1/26/2025,16,Female,India,12th,4,7,5.6,9,FALSE,None,FALSE,TRUE,TRUE,3,4
S0904,1/27/2025,16,Female,India,12th,5,6,6.3,7,FALSE,None,TRUE,FALSE,TRUE,4,8
S0904,1/28/2025,16,Female,India,12th,4,6,6.4,4.2,FALSE,None,FALSE,FALSE,FALSE,6,4
S0904,1/29/2025,16,Female,India,12th,9,1,4,7,TRUE,Gemini,FALSE,TRUE,FALSE,9,6
S0904,1/30/2025,16,Female,India,12th,4,5,6.1,6.6,TRUE,EduChat,TRUE,FALSE,FALSE,4,8
S0905,1/1/2025,17,Male,Germany,9th,3,7,7.6,8.9,TRUE,ChatGPT,FALSE,FALSE,TRUE,8,5
S0905,1/2/2025,17,Male,Germany,9th,6,4,7.8,3.1,TRUE,Grammarly,TRUE,FALSE,FALSE,9,5
S0905,1/3/2025,17,Male,Germany,9th,9,2,9.1,6.5,FALSE,None,TRUE,FALSE,TRUE,3,6
S0905,1/4/2025,17,Male,Germany,9th,6,5,8.6,5.5,TRUE,EduChat,TRUE,FALSE,TRUE,3,6
S0905,1/5/2025,17,Male,Germany,9th,4,5,6.9,8.6,TRUE,Notion AI,FALSE,FALSE,TRUE,5,4
S0905,1/6/2025,17,Male,Germany,9th,3,8,8.5,6.2,TRUE,Phind,FALSE,FALSE,TRUE,8,6
S0905,1/7/2025,17,Male,Germany,9th,4,7,7.1,4.6,TRUE,ChatGPT,TRUE,FALSE,FALSE,6,9
S0905,1/8/2025,17,Male,Germany,9th,8,3,8.1,3.6,TRUE,Notion AI,TRUE,FALSE,FALSE,9,4
S0905,1/9/2025,17,Male,Germany,9th,9,1,5.3,7.9,FALSE,None,TRUE,FALSE,TRUE,4,8
S0905,1/10/2025,17,Male,Germany,9th,6,5,7.3,3.2,FALSE,None,TRUE,FALSE,FALSE,6,5
S0905,1/11/2025,17,Male,Germany,9th,7,3,5.3,10.4,TRUE,Phind,FALSE,FALSE,FALSE,3,7
S0905,1/12/2025,17,Male,Germany,9th,6,3,5.5,4.7,TRUE,Grammarly,FALSE,FALSE,TRUE,5,4
S0905,1/13/2025,17,Male,Germany,9th,4,5,6.8,6,TRUE,EduChat,FALSE,FALSE,FALSE,9,8
S0905,1/14/2025,17,Male,Germany,9th,5,6,3.1,8.2,TRUE,ChatGPT,TRUE,FALSE,TRUE,5,5
S0905,1/15/2025,17,Male,Germany,9th,4,7,8.1,10.2,TRUE,Gemini,FALSE,TRUE,TRUE,7,7
S0905,1/16/2025,17,Male,Germany,9th,4,6,6.1,7.6,TRUE,Notion AI,TRUE,TRUE,TRUE,8,4
S0905,1/17/2025,17,Male,Germany,9th,4,7,5.1,5.1,FALSE,None,TRUE,FALSE,FALSE,3,9
S0905,1/18/2025,17,Male,Germany,9th,4,6,6.5,5.9,TRUE,Gemini,TRUE,FALSE,FALSE,5,5
S0905,1/19/2025,17,Male,Germany,9th,3,7,4.3,4.3,FALSE,None,FALSE,FALSE,TRUE,3,6
S0905,1/20/2025,17,Male,Germany,9th,6,3,6.5,10.9,TRUE,Gemini,TRUE,FALSE,TRUE,5,7
S0905,1/21/2025,17,Male,Germany,9th,9,1,8.2,8,FALSE,None,FALSE,FALSE,TRUE,8,6
S0905,1/22/2025,17,Male,Germany,9th,7,3,8,6.8,FALSE,None,TRUE,FALSE,FALSE,4,9
S0905,1/23/2025,17,Male,Germany,9th,3,8,8.6,7.5,TRUE,EduChat,FALSE,TRUE,TRUE,6,7
S0905,1/24/2025,17,Male,Germany,9th,6,4,8.8,10.2,TRUE,ChatGPT,FALSE,TRUE,TRUE,3,8
S0905,1/25/2025,17,Male,Germany,9th,9,2,8.5,4.7,TRUE,Notion AI,TRUE,TRUE,TRUE,6,6
S0905,1/26/2025,17,Male,Germany,9th,5,5,4.1,6.1,FALSE,None,TRUE,TRUE,TRUE,8,9
S0905,1/27/2025,17,Male,Germany,9th,9,2,8.8,8.7,TRUE,Grammarly,FALSE,FALSE,FALSE,9,5
S0905,1/28/2025,17,Male,Germany,9th,7,3,6.8,13.2,TRUE,ChatGPT,FALSE,FALSE,TRUE,9,6
S0905,1/29/2025,17,Male,Germany,9th,4,7,8,6.5,TRUE,Gemini,TRUE,FALSE,FALSE,6,4
S0905,1/30/2025,17,Male,Germany,9th,9,1,5.9,5.2,TRUE,ChatGPT,FALSE,FALSE,FALSE,4,8
S0906,1/1/2025,14,Male,Canada,10th,3,7,5.1,4.3,TRUE,EduChat,FALSE,FALSE,FALSE,9,6
S0906,1/2/2025,14,Male,Canada,10th,8,1,7.3,7.3,FALSE,None,TRUE,FALSE,FALSE,3,4
S0906,1/3/2025,14,Male,Canada,10th,4,7,6.1,6.2,TRUE,Grammarly,TRUE,FALSE,TRUE,9,6
S0906,1/4/2025,14,Male,Canada,10th,7,2,6.3,5.9,TRUE,Phind,FALSE,FALSE,FALSE,6,9
S0906,1/5/2025,14,Male,Canada,10th,8,1,9.1,4.3,TRUE,Gemini,TRUE,TRUE,FALSE,5,7
S0906,1/6/2025,14,Male,Canada,10th,4,6,5.4,5.2,TRUE,Grammarly,TRUE,TRUE,FALSE,5,9
S0906,1/7/2025,14,Male,Canada,10th,8,1,6.9,5.9,TRUE,Phind,FALSE,FALSE,FALSE,9,9
S0906,1/8/2025,14,Male,Canada,10th,6,5,8,6.6,TRUE,EduChat,FALSE,TRUE,FALSE,7,4
S0906,1/9/2025,14,Male,Canada,10th,4,5,4.5,7.6,TRUE,EduChat,TRUE,FALSE,FALSE,9,4
S0906,1/10/2025,14,Male,Canada,10th,4,6,5,8.8,FALSE,None,FALSE,TRUE,TRUE,3,9
S0906,1/11/2025,14,Male,Canada,10th,3,6,6.4,4.8,FALSE,None,TRUE,FALSE,FALSE,6,5
S0906,1/12/2025,14,Male,Canada,10th,6,5,8.6,5.5,TRUE,EduChat,TRUE,TRUE,FALSE,9,6
S0906,1/13/2025,14,Male,Canada,10th,6,3,5.9,9.2,TRUE,Phind,FALSE,TRUE,FALSE,8,7
S0906,1/14/2025,14,Male,Canada,10th,5,4,5,7.4,FALSE,None,FALSE,FALSE,FALSE,8,9
S0906,1/15/2025,14,Male,Canada,10th,7,2,6.3,7.4,TRUE,EduChat,TRUE,FALSE,TRUE,4,9
S0906,1/16/2025,14,Male,Canada,10th,8,2,7.1,6.3,TRUE,Grammarly,FALSE,FALSE,FALSE,9,4
S0906,1/17/2025,14,Male,Canada,10th,4,7,7,6.6,FALSE,None,FALSE,TRUE,FALSE,6,9
S0906,1/18/2025,14,Male,Canada,10th,3,7,9.9,7.8,FALSE,None,FALSE,TRUE,TRUE,3,8
S0906,1/19/2025,14,Male,Canada,10th,7,3,5.2,9.9,TRUE,Grammarly,TRUE,FALSE,FALSE,4,6
S0906,1/20/2025,14,Male,Canada,10th,7,4,5,7,FALSE,None,FALSE,FALSE,FALSE,7,4
S0906,1/21/2025,14,Male,Canada,10th,7,4,9,4.4,TRUE,ChatGPT,TRUE,FALSE,FALSE,7,6
S0906,1/22/2025,14,Male,Canada,10th,4,5,4.3,6.2,FALSE,None,TRUE,FALSE,TRUE,3,4
S0906,1/23/2025,14,Male,Canada,10th,3,6,5.3,8.9,TRUE,EduChat,FALSE,FALSE,TRUE,3,4
S0906,1/24/2025,14,Male,Canada,10th,4,5,6.1,6,FALSE,None,TRUE,TRUE,FALSE,8,7
S0906,1/25/2025,14,Male,Canada,10th,9,1,8.4,4.4,FALSE,None,FALSE,FALSE,FALSE,7,4
S0906,1/26/2025,14,Male,Canada,10th,6,3,6.3,8.2,FALSE,None,FALSE,FALSE,FALSE,7,4
S0906,1/27/2025,14,Male,Canada,10th,8,2,5.3,5.9,TRUE,EduChat,TRUE,FALSE,FALSE,4,7
S0906,1/28/2025,14,Male,Canada,10th,8,1,8.2,9.2,TRUE,Grammarly,FALSE,TRUE,FALSE,8,5
S0906,1/29/2025,14,Male,Canada,10th,7,4,5.3,5.9,TRUE,Gemini,FALSE,FALSE,TRUE,4,6
S0906,1/30/2025,14,Male,Canada,10th,6,5,7.5,10.5,TRUE,Notion AI,FALSE,FALSE,FALSE,3,6
S0907,1/1/2025,16,Male,USA,9th,8,3,9.3,8.5,FALSE,None,FALSE,FALSE,FALSE,6,9
S0907,1/2/2025,16,Male,USA,9th,6,5,6.9,2.7,FALSE,None,FALSE,TRUE,TRUE,3,4
S0907,1/3/2025,16,Male,USA,9th,8,3,6.1,6.5,FALSE,None,FALSE,TRUE,TRUE,7,5
S0907,1/4/2025,16,Male,USA,9th,9,2,5.6,4,TRUE,EduChat,TRUE,FALSE,FALSE,4,7
S0907,1/5/2025,16,Male,USA,9th,8,2,2.9,11.3,TRUE,EduChat,TRUE,TRUE,FALSE,7,7
S0907,1/6/2025,16,Male,USA,9th,3,7,5.2,4.9,TRUE,Gemini,FALSE,FALSE,TRUE,9,7
S0907,1/7/2025,16,Male,USA,9th,3,8,7.5,5.9,TRUE,EduChat,TRUE,FALSE,FALSE,5,5
S0907,1/8/2025,16,Male,USA,9th,8,3,3.2,9.2,TRUE,Notion AI,FALSE,FALSE,TRUE,7,4
S0907,1/9/2025,16,Male,USA,9th,8,1,5.8,6.1,TRUE,Phind,TRUE,FALSE,TRUE,3,8
S0907,1/10/2025,16,Male,USA,9th,6,4,6.6,10,FALSE,None,FALSE,TRUE,TRUE,6,6
S0907,1/11/2025,16,Male,USA,9th,6,5,6.5,6.1,TRUE,ChatGPT,TRUE,TRUE,TRUE,9,8
S0907,1/12/2025,16,Male,USA,9th,6,4,5.8,8.5,TRUE,ChatGPT,FALSE,FALSE,TRUE,6,9
S0907,1/13/2025,16,Male,USA,9th,4,7,7.2,6.2,TRUE,Grammarly,FALSE,TRUE,FALSE,9,7
S0907,1/14/2025,16,Male,USA,9th,5,4,7.3,5.6,FALSE,None,TRUE,FALSE,TRUE,4,7
S0907,1/15/2025,16,Male,USA,9th,7,3,5.2,7.8,TRUE,Phind,FALSE,FALSE,FALSE,7,6
S0907,1/16/2025,16,Male,USA,9th,8,1,8.1,7.6,FALSE,None,FALSE,FALSE,TRUE,8,4
S0907,1/17/2025,16,Male,USA,9th,9,2,5.8,10.2,TRUE,EduChat,FALSE,FALSE,TRUE,3,7
S0907,1/18/2025,16,Male,USA,9th,6,4,6.6,5.7,TRUE,ChatGPT,FALSE,FALSE,TRUE,7,7
S0907,1/19/2025,16,Male,USA,9th,3,7,8,8.1,TRUE,Notion AI,TRUE,FALSE,TRUE,8,7
S0907,1/20/2025,16,Male,USA,9th,5,5,5.5,8.7,TRUE,Gemini,TRUE,FALSE,TRUE,3,8
S0907,1/21/2025,16,Male,USA,9th,9,2,2.9,10.2,TRUE,ChatGPT,FALSE,FALSE,FALSE,5,4
S0907,1/22/2025,16,Male,USA,9th,9,1,9.2,8.4,TRUE,EduChat,FALSE,FALSE,FALSE,3,7
S0907,1/23/2025,16,Male,USA,9th,6,5,6.7,6.2,TRUE,Notion AI,TRUE,TRUE,TRUE,5,8
S0907,1/24/2025,16,Male,USA,9th,5,5,6.9,8.7,FALSE,None,FALSE,FALSE,TRUE,8,5
S0907,1/25/2025,16,Male,USA,9th,4,6,6.6,4.9,TRUE,Gemini,TRUE,FALSE,FALSE,7,4
S0907,1/26/2025,16,Male,USA,9th,6,3,5.5,6.2,FALSE,None,FALSE,FALSE,FALSE,6,6
S0907,1/27/2025,16,Male,USA,9th,8,2,5.4,6.1,FALSE,None,FALSE,FALSE,FALSE,4,7
S0907,1/28/2025,16,Male,USA,9th,9,1,9.9,5.7,TRUE,Gemini,TRUE,FALSE,FALSE,3,8
S0907,1/29/2025,16,Male,USA,9th,8,2,8.7,7.5,TRUE,Notion AI,TRUE,FALSE,TRUE,8,5
S0907,1/30/2025,16,Male,USA,9th,9,2,6.8,7.8,FALSE,None,TRUE,TRUE,FALSE,9,9
S0908,1/1/2025,14,Male,Japan,12th,3,8,9.4,7.4,TRUE,Gemini,TRUE,FALSE,FALSE,5,9
S0908,1/2/2025,14,Male,Japan,12th,4,6,7.6,8.1,FALSE,None,FALSE,FALSE,TRUE,3,8
S0908,1/3/2025,14,Male,Japan,12th,9,2,7.6,9.6,TRUE,Grammarly,FALSE,FALSE,FALSE,7,8
S0908,1/4/2025,14,Male,Japan,12th,6,3,7.9,8.7,TRUE,ChatGPT,FALSE,FALSE,TRUE,5,9
S0908,1/5/2025,14,Male,Japan,12th,9,1,9.3,6.3,FALSE,None,FALSE,FALSE,FALSE,3,8
S0908,1/6/2025,14,Male,Japan,12th,4,7,5.9,4.7,TRUE,Notion AI,FALSE,FALSE,FALSE,3,9
S0908,1/7/2025,14,Male,Japan,12th,5,4,5.2,3.6,FALSE,None,FALSE,TRUE,FALSE,5,9
S0908,1/8/2025,14,Male,Japan,12th,6,3,8,9.8,FALSE,None,TRUE,FALSE,TRUE,9,9
S0908,1/9/2025,14,Male,Japan,12th,5,5,6,7.9,TRUE,Gemini,FALSE,FALSE,FALSE,5,6
S0908,1/10/2025,14,Male,Japan,12th,5,4,4.7,8.7,TRUE,Grammarly,TRUE,TRUE,TRUE,4,5
S0908,1/11/2025,14,Male,Japan,12th,9,2,6.6,4,FALSE,None,FALSE,TRUE,TRUE,4,4
S0908,1/12/2025,14,Male,Japan,12th,9,1,5.6,3.9,FALSE,None,FALSE,FALSE,TRUE,9,6
S0908,1/13/2025,14,Male,Japan,12th,8,1,5.3,8.1,TRUE,ChatGPT,TRUE,FALSE,FALSE,8,4
S0908,1/14/2025,14,Male,Japan,12th,9,1,5.1,6.2,TRUE,Gemini,TRUE,TRUE,FALSE,4,6
S0908,1/15/2025,14,Male,Japan,12th,8,1,7.8,9.3,FALSE,None,TRUE,TRUE,TRUE,3,5
S0908,1/16/2025,14,Male,Japan,12th,7,2,6.5,9.7,TRUE,Gemini,FALSE,TRUE,FALSE,6,8
S0908,1/17/2025,14,Male,Japan,12th,7,4,5.5,9.8,TRUE,EduChat,FALSE,FALSE,TRUE,6,4
S0908,1/18/2025,14,Male,Japan,12th,8,1,5,5.2,FALSE,None,TRUE,TRUE,TRUE,6,4
S0908,1/19/2025,14,Male,Japan,12th,9,1,6.5,7.9,TRUE,Gemini,TRUE,TRUE,TRUE,6,6
S0908,1/20/2025,14,Male,Japan,12th,3,7,7.9,7.6,FALSE,None,FALSE,FALSE,TRUE,5,7
S0908,1/21/2025,14,Male,Japan,12th,6,5,4.2,8,TRUE,Notion AI,FALSE,FALSE,FALSE,3,7
S0908,1/22/2025,14,Male,Japan,12th,6,5,4.9,7,FALSE,None,TRUE,TRUE,FALSE,6,5
S0908,1/23/2025,14,Male,Japan,12th,3,8,7.5,4.9,FALSE,None,FALSE,FALSE,FALSE,6,8
S0908,1/24/2025,14,Male,Japan,12th,8,1,5.2,6,TRUE,EduChat,FALSE,FALSE,FALSE,6,9
S0908,1/25/2025,14,Male,Japan,12th,6,4,8.3,2.4,FALSE,None,FALSE,TRUE,FALSE,3,7
S0908,1/26/2025,14,Male,Japan,12th,7,3,6.5,6.7,FALSE,None,FALSE,FALSE,FALSE,4,6
S0908,1/27/2025,14,Male,Japan,12th,5,4,8.3,9.1,FALSE,None,FALSE,FALSE,FALSE,5,5
S0908,1/28/2025,14,Male,Japan,12th,5,5,9.5,5.1,FALSE,None,FALSE,TRUE,TRUE,8,9
S0908,1/29/2025,14,Male,Japan,12th,6,4,6.6,6.2,TRUE,EduChat,TRUE,FALSE,FALSE,9,4
S0908,1/30/2025,14,Male,Japan,12th,3,8,9.9,7.4,TRUE,Notion AI,FALSE,TRUE,FALSE,9,5
S0909,1/1/2025,17,Female,India,9th,4,7,6.1,6.7,FALSE,None,FALSE,FALSE,TRUE,4,6
S0909,1/2/2025,17,Female,India,9th,4,7,7.2,6.1,TRUE,Gemini,TRUE,TRUE,FALSE,6,5
S0909,1/3/2025,17,Female,India,9th,7,3,7.9,8.2,FALSE,None,FALSE,TRUE,FALSE,6,8
S0909,1/4/2025,17,Female,India,9th,9,2,7.3,9,FALSE,None,TRUE,TRUE,TRUE,5,4
S0909,1/5/2025,17,Female,India,9th,7,3,9.1,3.2,FALSE,None,FALSE,TRUE,FALSE,9,6
S0909,1/6/2025,17,Female,India,9th,7,2,7.1,8.4,FALSE,None,TRUE,TRUE,TRUE,5,7
S0909,1/7/2025,17,Female,India,9th,4,5,6.4,8.7,TRUE,Grammarly,FALSE,FALSE,FALSE,7,9
S0909,1/8/2025,17,Female,India,9th,9,2,7.1,8.8,TRUE,Grammarly,FALSE,FALSE,TRUE,3,4
S0909,1/9/2025,17,Female,India,9th,8,2,6.9,8.4,FALSE,None,FALSE,TRUE,TRUE,8,9
S0909,1/10/2025,17,Female,India,9th,3,7,7.3,5.9,TRUE,Phind,TRUE,FALSE,FALSE,9,7
S0909,1/11/2025,17,Female,India,9th,6,4,7.6,7.7,TRUE,Gemini,FALSE,FALSE,TRUE,6,4
S0909,1/12/2025,17,Female,India,9th,6,5,7.3,3,FALSE,None,TRUE,FALSE,FALSE,5,7
S0909,1/13/2025,17,Female,India,9th,8,2,6.9,5.8,FALSE,None,TRUE,TRUE,FALSE,5,6
S0909,1/14/2025,17,Female,India,9th,3,8,5.2,10.6,FALSE,None,TRUE,TRUE,FALSE,9,9
S0909,1/15/2025,17,Female,India,9th,8,1,5.5,8.1,FALSE,None,TRUE,FALSE,FALSE,6,8
S0909,1/16/2025,17,Female,India,9th,4,6,6,9,FALSE,None,FALSE,FALSE,FALSE,7,8
S0909,1/17/2025,17,Female,India,9th,7,2,5.5,7.3,FALSE,None,TRUE,FALSE,FALSE,4,7
S0909,1/18/2025,17,Female,India,9th,9,1,7.9,9,TRUE,Grammarly,TRUE,TRUE,TRUE,6,4
S0909,1/19/2025,17,Female,India,9th,8,3,7.3,9.2,FALSE,None,FALSE,TRUE,FALSE,8,9
S0909,1/20/2025,17,Female,India,9th,4,6,6.7,6.7,TRUE,Notion AI,FALSE,FALSE,TRUE,6,4
S0909,1/21/2025,17,Female,India,9th,7,3,5.8,5.9,TRUE,Phind,FALSE,TRUE,FALSE,8,7
S0909,1/22/2025,17,Female,India,9th,9,1,7,5.6,TRUE,Grammarly,TRUE,FALSE,TRUE,5,5
S0909,1/23/2025,17,Female,India,9th,3,6,7.8,9.2,TRUE,Gemini,FALSE,TRUE,FALSE,5,6
S0909,1/24/2025,17,Female,India,9th,3,8,5.6,8.3,TRUE,ChatGPT,FALSE,FALSE,FALSE,4,4
S0909,1/25/2025,17,Female,India,9th,4,7,5.4,10.4,TRUE,ChatGPT,FALSE,FALSE,FALSE,4,6
S0909,1/26/2025,17,Female,India,9th,7,4,7.4,5.4,TRUE,EduChat,TRUE,FALSE,FALSE,6,8
S0909,1/27/2025,17,Female,India,9th,7,4,7,9.9,TRUE,Gemini,FALSE,TRUE,TRUE,8,7
S0909,1/28/2025,17,Female,India,9th,9,2,7.1,11.2,FALSE,None,FALSE,TRUE,FALSE,7,5
S0909,1/29/2025,17,Female,India,9th,7,2,5.2,5.6,TRUE,Gemini,FALSE,TRUE,TRUE,8,7
S0909,1/30/2025,17,Female,India,9th,5,4,7.5,5.2,TRUE,Gemini,TRUE,FALSE,FALSE,6,5
S0910,1/1/2025,16,Other,USA,10th,7,3,6.6,6.2,TRUE,Notion AI,TRUE,FALSE,TRUE,6,8
S0910,1/2/2025,16,Other,USA,10th,4,5,4.7,8.3,FALSE,None,TRUE,FALSE,FALSE,7,4
S0910,1/3/2025,16,Other,USA,10th,3,8,7.3,6.2,TRUE,Grammarly,FALSE,FALSE,TRUE,6,7
S0910,1/4/2025,16,Other,USA,10th,8,1,7.3,5.8,TRUE,Notion AI,TRUE,FALSE,FALSE,5,6
S0910,1/5/2025,16,Other,USA,10th,6,3,7,6.6,FALSE,None,TRUE,TRUE,TRUE,9,4
S0910,1/6/2025,16,Other,USA,10th,7,3,5.6,4.8,TRUE,EduChat,FALSE,FALSE,FALSE,8,4
S0910,1/7/2025,16,Other,USA,10th,7,2,4.5,4.2,FALSE,None,FALSE,TRUE,FALSE,8,9
S0910,1/8/2025,16,Other,USA,10th,7,4,5.9,6.2,FALSE,None,TRUE,FALSE,TRUE,5,4
S0910,1/9/2025,16,Other,USA,10th,7,3,8,5.7,FALSE,None,FALSE,TRUE,FALSE,7,7
S0910,1/10/2025,16,Other,USA,10th,9,2,6.6,9.1,TRUE,Phind,FALSE,TRUE,TRUE,8,9
S0910,1/11/2025,16,Other,USA,10th,6,4,5.5,6.2,FALSE,None,FALSE,FALSE,FALSE,8,9
S0910,1/12/2025,16,Other,USA,10th,3,6,8.3,6.2,TRUE,ChatGPT,TRUE,TRUE,FALSE,7,8
